id	filename	md5	size	state
587b3262-55f8-4611-8431-0c02a5df652d	5042d093-d8af-492a-8c40-5aaea17d66e6.rna_seq.augmented_star_gene_counts.tsv	eee52745eaef73da0b81b1525341fcb1	4240472	released
ecf9996e-0cba-4394-9f5a-51fceab1ac56	47bdf86d-922f-4615-b7dc-8b19a0cbcf60.rna_seq.augmented_star_gene_counts.tsv	27420b6f209b66d648fc5fcfac5a5c7f	4232687	released
4bf6ebc1-575d-49e4-9f66-068b537373c0	767425eb-9fa2-45bc-a3ad-ca8dbafd373f.rna_seq.augmented_star_gene_counts.tsv	c351c0df0967e08167ccf1bad4aa6e27	4246578	released
98ca3aa5-f509-4e55-a184-12e44c8c8464	0361ec21-e83f-40a9-b825-d92487b1239a.rna_seq.augmented_star_gene_counts.tsv	caf5fc1d6cc9731f5e04867115d3036d	4245704	released
c4afcca9-94e4-4ecd-98d1-0aab86de8685	7dfcf573-5004-4c46-a269-8a07e303f873.rna_seq.augmented_star_gene_counts.tsv	fb2ac4fc881f12795a248066327e4d1b	4252049	released
a701ab46-0745-4f23-8723-df5846e8806f	29246ea5-44e5-43d3-be04-c038c20db027.rna_seq.augmented_star_gene_counts.tsv	7451f33c3bc55354a60a356a8dc8ee46	4244582	released
e2a43c17-8973-49bc-a1f3-30afa26ef5f1	4ac28e68-1f0c-4e95-bdb3-4afc7dcfc34c.rna_seq.augmented_star_gene_counts.tsv	0f8f43e8d3fa45f91f5974b0277934f0	4250639	released
b2f5c7b1-96c1-4928-83e9-4f67ace3158e	3cf6f0ec-e11f-4a59-8d86-3e0bbc01f8e9.rna_seq.augmented_star_gene_counts.tsv	e64b1b2a9c3823355355c1706fde6b93	4241895	released
26caf8b1-0202-4656-9bb9-4a80ffc94118	1516c4ec-98c0-41dc-9ad1-86cc05305fc1.rna_seq.augmented_star_gene_counts.tsv	bd56038053d2c9c610dd9e3df19f9f68	4239546	released
e0b65eec-7c30-4607-9cae-c8e8463c80c5	e90c1051-744f-46e5-bcec-f95d34f59e0a.rna_seq.augmented_star_gene_counts.tsv	5be8257cc3a195644cc174773f9dabb7	4234783	released
87f4f196-ffce-4708-98c8-01247c000ea9	5d52ddbe-1b2d-4d87-9ff8-c0a2f0af8448.rna_seq.augmented_star_gene_counts.tsv	fe571e2a90ad5bae9e4c511398f7e72d	4246258	released
a6ec6539-1b0b-4c17-92c9-5b47a4e8f8f5	94e9ef84-d35d-44dc-b57a-e1012bf63c6b.rna_seq.augmented_star_gene_counts.tsv	eb05ded31724ff6c88e76948d8dc336f	4250488	released
1de863f3-651f-4ae3-af16-470afebbc2fc	fc853d38-8069-41b0-af9c-77925a3f8063.rna_seq.augmented_star_gene_counts.tsv	49d082a4586b0238f3b0c4b230c4f47b	4253112	released
418d897f-8d99-40b0-aa7f-513a3109697b	b1f91507-a383-4c9b-b88a-af88aa2fcba1.rna_seq.augmented_star_gene_counts.tsv	42c286e082026b576e2d35dcc2ff4ae9	4248350	released
7dc2581b-0205-4002-94f3-262171f2de24	cd83494b-8644-4db6-8b05-ec642a6a8dca.rna_seq.augmented_star_gene_counts.tsv	f00c79f5195227dbb2cd18229ee3a541	4237862	released
602f3194-1bfb-4824-a42d-226d924e412b	0386037f-728c-47b0-93d0-6bb81b8b2a05.rna_seq.augmented_star_gene_counts.tsv	1f2789b5514268fa0ee9ed8f6430bb1b	4236164	released
bdfea0b3-b194-411d-8d0e-6b869aea5295	b9a9cf44-65fa-4379-9e6b-8e485e0e22e6.rna_seq.augmented_star_gene_counts.tsv	72786387cf4ef984e9deff4fe5017c8e	4247359	released
714ba0a4-c7e5-42a6-b16c-7f58452b3266	fcc7bbfe-602a-4780-80fa-924fa8a18ecb.rna_seq.augmented_star_gene_counts.tsv	6a7fe1545c4481f066917da661c3d64d	4242928	released
3943bff8-920e-486c-a508-eb1db3f48582	fdc7d01c-8737-4959-a13f-a6f85f037e65.rna_seq.augmented_star_gene_counts.tsv	34570f444fa8d7bc48d8bd6485830819	4226863	released
8b53398e-e3a8-4563-a35c-08b2204f9632	e0167d42-6026-4399-a46a-cdd47fed56e6.rna_seq.augmented_star_gene_counts.tsv	6ee7b971727398df98bc72a8097ce7ab	4246229	released
a9eb3e62-7447-48b0-9917-3feb7227fc92	8d32c29e-3e16-4a54-b23e-3ac53caab247.rna_seq.augmented_star_gene_counts.tsv	5c39e06c6c028ce4363be4c0fd0869c5	4231933	released
41faf0a5-ab76-45c2-92ee-0f52640e9e30	76641c44-a812-4c7e-84d7-e9ba8d09a4fa.rna_seq.augmented_star_gene_counts.tsv	eef9cbe4f4dcfe15d6f5dd1b9826481b	4236173	released
0a22df32-2098-41c2-8d1b-554c6a99d9d9	62af2f43-7bee-4a14-83fa-2c1e0d55dd93.rna_seq.augmented_star_gene_counts.tsv	f4865611942e0ac25ba52aa6b74ae972	4243032	released
d126ec98-eb05-423e-a343-f8dbb377a6b3	6159c8b0-0177-4e8b-9633-11f15063afa6.rna_seq.augmented_star_gene_counts.tsv	fe9a22ac8522c4cd573282aa507d66a1	4234136	released
6a0f3cf0-7de5-4106-b56b-aa28485685c7	b186e3eb-beb3-4620-ac84-9bcca922d169.rna_seq.augmented_star_gene_counts.tsv	7ccef7906356b28273cc948aa96cbe06	4241330	released
2ee3b031-232b-4dae-b04c-660838861e39	fb4c88c3-b0dc-494d-b0af-5fc54758ac11.rna_seq.augmented_star_gene_counts.tsv	ac431798b170270d0b555ed360d5f2c8	4251618	released
3e2a9763-0c1b-443b-bce5-06bb9eae3511	91509eb8-f1b7-4c77-821e-10868605335e.rna_seq.augmented_star_gene_counts.tsv	f90f837957d51003dc8af3083f3c8f86	4250754	released
81d1c015-d5b4-401d-af6a-08f52ae9c017	a5e23b45-1c55-4f2a-b0a9-b3609b3fb823.rna_seq.augmented_star_gene_counts.tsv	bb110c2f8ed5b5c9209a669b6acd609b	4246918	released
589b984a-558e-4f3a-9b56-3f4943e33bab	20c70125-f4ec-4d52-9efd-a207b559fedc.rna_seq.augmented_star_gene_counts.tsv	94d2e3b2681f2cda2704a161d311d2a1	4242775	released
2f9aa080-5cda-43b1-9888-1436ecd165ea	6bde9a9f-c4f1-458c-994f-1e1924a58b66.rna_seq.augmented_star_gene_counts.tsv	55555564be23eb93c4c24d277b7a088c	4226827	released
e4cd59d7-7895-47ab-b384-38f11facd339	abec09b9-a0c5-4e52-8f0b-ea613e3f640d.rna_seq.augmented_star_gene_counts.tsv	a5ddf86cb5325d99a3044adf78ac8f57	4228288	released
7fde0fe0-b788-4185-82b1-2d17e0486d8b	66b54bdf-4a7d-4fc7-bbd6-35ba2b2eceb2.rna_seq.augmented_star_gene_counts.tsv	7a27c1f7937b20f0bb3111c3b8f8690b	4243280	released
4e369311-bdba-4ee2-ba22-8c45b59f7c84	cf9f12cc-10e6-442e-b86e-e3a3b8da04d5.rna_seq.augmented_star_gene_counts.tsv	374f7e3f45794f692758e98b739818da	4248781	released
7584d897-fbe2-4cc8-be6f-c43e01f19a3e	06735819-fc94-4e07-b528-8bea573f5ace.rna_seq.augmented_star_gene_counts.tsv	cd479c56fd620453ab9ba65105aba444	4246708	released
d0665b3f-b4fd-4ee9-813b-560624feab06	0b4c2af6-cc91-4591-bb97-100a9c09c1c5.rna_seq.augmented_star_gene_counts.tsv	6db488f52260c1ef6450c545d398f946	4247886	released
2016d349-0ab4-4cd5-903f-1cd8a9ee3f10	150c2cdc-5f38-4803-8055-a31bead658ed.rna_seq.augmented_star_gene_counts.tsv	5ab4ae6e323ad12bd43be6e0c41c62ce	4241352	released
4683b020-b913-441c-958a-04be733a0426	1e45cf02-2c46-494e-93ec-35ef833afc72.rna_seq.augmented_star_gene_counts.tsv	9c4398923ec20987c3af3ec69ea48449	4259791	released
fb022d3c-fde8-455c-835c-ac7f7727e02f	9fc1ac5b-1ab9-4496-8455-e11d4bb05e82.rna_seq.augmented_star_gene_counts.tsv	4c5a1e93f7da707cedc439e6d4195e3e	4240998	released
e89006e5-13b1-4847-8268-600ff035edaa	0a1f121e-465b-4b88-be23-74084a4d84bd.rna_seq.augmented_star_gene_counts.tsv	7be2f7d70b291d78e0bce13f6f39d9c2	4241855	released
69fc81e6-fa07-4a26-81d9-41923c7f4e5d	5346c03b-d4f7-478c-810c-dd2e9cdfccd6.rna_seq.augmented_star_gene_counts.tsv	657eeab965f0050b23446761fead6a45	4212918	released
713c10da-2caf-4c0f-ae36-a9e0521ce550	2a4a0b40-240d-47c6-8a34-0c8928a64d1d.rna_seq.augmented_star_gene_counts.tsv	eaeeffe69956576fe330d7e8feca19b1	4243920	released
2311257f-52e4-48fb-b2b8-79363ea3c50f	60997a16-5f0f-45e0-8075-113a3bb783d1.rna_seq.augmented_star_gene_counts.tsv	f165e312f5c9b4c22a2b622a01964141	4238732	released
137ddf46-d5ae-4aeb-aa26-291530998ee0	0d846211-3f29-496e-b80b-7dd7629f9a18.rna_seq.augmented_star_gene_counts.tsv	e1c7c649557c34340a60192b1c0089d3	4233418	released
6742c4df-67b5-4b2d-995e-52765d279799	5b45019c-fb2b-41f2-bbbf-ad9b6bcb2112.rna_seq.augmented_star_gene_counts.tsv	73fca737d54c8cd6f7a72ecfb8332d46	4242407	released
9185e624-371f-4f22-9995-4e953f8f02de	6bd42135-2bed-455f-8b1c-8a51078bbb10.rna_seq.augmented_star_gene_counts.tsv	c5a67e757b8821425bad24c4b44fda04	4216595	released
917a6e14-e2df-4cc8-b173-f8b8f1556e3d	61d1ceab-abe5-4c5c-aaae-a3169e4d1b81.rna_seq.augmented_star_gene_counts.tsv	be6a2e322311fb257f01e9bc563cb7bb	4236237	released
84c52ccb-f04c-4f22-8fc8-2e1b03386983	ba5a2df9-4a25-44f6-b394-4005051e3a5b.rna_seq.augmented_star_gene_counts.tsv	645f2bb5656aac26181b3af2b65088b5	4243454	released
568633f3-6894-4276-8d00-6f7de8cdab67	8a69e7a8-1d66-4610-ba63-8702b5a02f9f.rna_seq.augmented_star_gene_counts.tsv	3fc82301746246f021e7d271ff0628b4	4235668	released
ad1df854-dab3-4b73-91c3-46479a86fa8b	1949b9a0-cad7-4b4a-8fb5-09d801e614f5.rna_seq.augmented_star_gene_counts.tsv	7a69a8c20e490f3917cc11d1d806d0b5	4242595	released
e5b0b217-5d61-4347-a0c4-c05c37de6f19	25ad2589-26ca-44eb-9fc3-ec2a21d45bae.rna_seq.augmented_star_gene_counts.tsv	793fb3522df3bdeb397e0a55170a8fb7	4252229	released
c59e51f9-7d8f-4ec6-ab57-16eac30f07c0	4e5ff02d-ada9-4acc-8c94-c4661dd725d7.rna_seq.augmented_star_gene_counts.tsv	56a87446324aa90de9930750f11ffcae	4245737	released
4b73aa55-1b96-4d6a-afef-fae80dc44ffe	ac5de162-a601-4789-9027-da7e3501e42b.rna_seq.augmented_star_gene_counts.tsv	1966274d2d22ff72f28118ad6df51b2e	4244313	released
f89d69c3-59de-46d3-9a63-1b1d6a291a97	13b6384e-8738-4bbe-a45e-803e2678ae02.rna_seq.augmented_star_gene_counts.tsv	0e0c03aa12fb83c145b529e1b64937e5	4251769	released
b98aead4-8501-47ea-9bab-121a8ca05a36	d912a341-4b7d-415c-bb65-d64c6544e48c.rna_seq.augmented_star_gene_counts.tsv	f5895f174f2ec6e8b6acf7d5f5beedef	4232601	released
1f078ee7-935c-403e-97d9-30e0154b0d99	7ce28757-6dc2-459f-aaa8-cf41edb29403.rna_seq.augmented_star_gene_counts.tsv	c537d51e1474223fb42207d47bc47d84	4242630	released
dd5a73b9-8ded-4106-bc0b-f8c467b61c53	84179f4f-5ad5-463a-8aa7-df64c5c51378.rna_seq.augmented_star_gene_counts.tsv	18b9edc931fd018839d113b8f11cfe9d	4252018	released
da92199a-68d8-4639-9df2-588b84fabf68	750bfed9-4edc-4343-8a39-7503573bf761.rna_seq.augmented_star_gene_counts.tsv	2ba967ee532ae523a36e15c8a6ea286a	4230897	released
a5078004-4362-433f-b031-5a7540f2b3d2	8ffb61df-be5e-4e55-9af1-3b5f8f5aece9.rna_seq.augmented_star_gene_counts.tsv	aa1ba0d4043bce34a2457e8d503293a2	4213996	released
7f8b655a-383f-4f5c-9967-5cf288ccf234	d98fdc34-a8bc-4265-8934-bd3bc27b7113.rna_seq.augmented_star_gene_counts.tsv	8f1fb07c046f8e6c97852b9c56feee1c	4227186	released
57d5ee89-f60a-4ceb-864d-94d4661951b7	0724f5b0-f15e-4d5f-ae47-9a416cb38d89.rna_seq.augmented_star_gene_counts.tsv	74007cc97d1f0db7e86e3c38fc2e347c	4248602	released
d42959b4-b74d-4407-ba26-75e160e9a577	c808ecb9-ccef-46c1-a7e8-e28ab1b749a7.rna_seq.augmented_star_gene_counts.tsv	a0759a6957d0d6ab6ef3f079d447700a	4236772	released
efd62090-9973-40ad-9d99-5bc7e07c5f5d	ff101b50-3317-4296-a0bf-2316cb4b039a.rna_seq.augmented_star_gene_counts.tsv	1f750ec46b306830a538d980c3ae3cbf	4233213	released
72a5ade4-9ae4-4f1e-ba44-d4e7b695aaed	ac39a545-b8b9-4f0a-bf04-b503a112034a.rna_seq.augmented_star_gene_counts.tsv	df1d3b2a70cb8946374ae7f88322ef2c	4254468	released
b31797e5-980c-4cb3-8b68-a789010429c0	67bd1757-bb7f-43a9-b767-593f4174a253.rna_seq.augmented_star_gene_counts.tsv	e3bca5e979934871dae4ab2cd8052c2b	4225184	released
8ab4956f-7db5-417e-9152-f0222e534e81	b97cfd85-9348-4aef-9270-4b8f80889022.rna_seq.augmented_star_gene_counts.tsv	e9647177f23b8328b7e7f8f5ae1ef59b	4254088	released
e8e98559-b8c4-4f82-b4e2-00d3c6c5a4c7	6366a723-5f0c-4b18-b1c0-2096eb995756.rna_seq.augmented_star_gene_counts.tsv	a646aa3a790ad010b6574b1fd4ec06ac	4230731	released
285a5080-1e65-4c8b-84f2-e5a4543be625	9ea37b91-6c6d-403c-a5a6-56af27c87683.rna_seq.augmented_star_gene_counts.tsv	3d1d348bbb78f0d73fefc290468c373b	4249256	released
6d83b0b1-4ff9-440c-9c51-32b22b2b23a7	7490db97-418b-477c-9134-9758b56a8ee9.rna_seq.augmented_star_gene_counts.tsv	68d806611f1dcfc108ada64cefb0b21d	4245246	released
744497d2-cddc-43d9-985f-6accbf39ec80	0db75fc4-c5c5-43f7-a8bd-b06cccb6909c.rna_seq.augmented_star_gene_counts.tsv	e812f4bbc61d33071d386639d4985fb4	4240730	released
99fd136e-84a1-4722-a8b1-a9620b1f5da6	13b210fd-3ca3-40f8-86e8-2f83b97977cf.rna_seq.augmented_star_gene_counts.tsv	e01c9ae57a552fc226b5df8271e2711a	4226093	released
af4a80f5-d05d-4b59-a5c6-9942b1bdeb87	a2a861a4-0f75-45db-a238-57e56ac3ee92.rna_seq.augmented_star_gene_counts.tsv	dd1f2b9d95376e313aa62eb09dbc9749	4258098	released
03eac5c7-adfe-4cbe-9407-fce02c1cae88	bb9a366e-f982-40f5-bbe3-26858fce256d.rna_seq.augmented_star_gene_counts.tsv	cea311b2b6ffba23c5797b47375c815c	4241960	released
3a2edadc-070e-4bf7-80a1-6f615810d642	f7d95721-9697-40d8-b1a2-1404b3f193ea.rna_seq.augmented_star_gene_counts.tsv	f4fdf23fa4030272f169d14401b94c2e	4220068	released
0a297d32-8938-47c5-bba6-80c75bf3e895	845e5692-3081-45a9-bc81-6eaa5e77f656.rna_seq.augmented_star_gene_counts.tsv	7324256d6619c28e6abd4fbd1379c619	4234888	released
ba1608f4-e4c2-47f9-9378-129eb901d844	83a34f63-1b7b-4d96-bfbb-07efa69f4ff5.rna_seq.augmented_star_gene_counts.tsv	583bcec4fc9c7db6aa392e0561ea25ab	4212634	released
8c317b67-243b-4a39-aa91-4036f13f77d5	127feffd-f1ec-4ea6-9132-b98937333a18.rna_seq.augmented_star_gene_counts.tsv	bf14d83a3c89b1b3112aa226c1c2b69b	4251402	released
c80b029b-cf4f-43cf-b57d-e430ac6ac540	499ecd0c-d5fa-4616-b2b2-b2b025cbce57.rna_seq.augmented_star_gene_counts.tsv	8c3c104a38fbc3920cb6168d562c9c82	4238566	released
fb991c2e-29bf-4d45-b36f-513904214a78	7a88c8bd-4abd-40cf-a0fb-99eb78d5c914.rna_seq.augmented_star_gene_counts.tsv	ddea44ebc4a2d7a13a953196700dbf57	4252692	released
adb6736b-9f9c-4029-9c75-2647d93a2259	04c7e26b-8546-47ca-b612-c05d7923cffc.rna_seq.augmented_star_gene_counts.tsv	bf5e4b2724735e60df4ec07488f67b65	4247771	released
f09ce758-9284-44a9-9e13-07e6b49ab2c3	8440d13e-4918-4189-99a5-4d334779943e.rna_seq.augmented_star_gene_counts.tsv	55ddc4cbbf8f8864a3c764ff7e4c3130	4231142	released
0f170187-d160-45ea-a066-a255d359de9d	81afdafb-0ca1-46e5-8199-687108336f53.rna_seq.augmented_star_gene_counts.tsv	b0c0ce3f22829a2ded5e3bf4304ea260	4244707	released
b1fb16d8-9677-4b35-88ca-425ce5db8aff	c7dfe787-2beb-4725-9651-109278502938.rna_seq.augmented_star_gene_counts.tsv	3a99b58eb39a4f92c5f8a2c77fd090ab	4244393	released
306a2238-b6fa-49e0-a01a-8d59b8fad513	7e8060ed-50ad-4b37-b3fa-4a5d84912d57.rna_seq.augmented_star_gene_counts.tsv	e3b40f0749471ae4c3f6663f6755fca0	4232367	released
a7d40bee-3494-464f-b68f-1a07fb40d861	4a710308-1f81-4eda-a379-a0a43e9a6959.rna_seq.augmented_star_gene_counts.tsv	11e36706034337e898b2e3dc110ba67d	4239050	released
9f1cf4a9-a47f-41d7-9516-647b2e808916	ba0ff642-1f54-4bc7-9656-9d7486aef01d.rna_seq.augmented_star_gene_counts.tsv	9cfa6cad634a6405b8d358c3b9748be2	4254182	released
4b211580-1484-48b4-980f-a7517a7d0ed4	b1893b53-5297-4bbb-857f-b05a95b3192b.rna_seq.augmented_star_gene_counts.tsv	3efe8dc33424363d9aa916a3c364fd5e	4249318	released
6170eba6-6fb8-40a3-9f4e-acdbfc999728	a62b71b5-6398-4042-8cad-8911b90d5e96.rna_seq.augmented_star_gene_counts.tsv	0349c8af681dafb31f7181b8daaf93e1	4229266	released
bed26cb1-68bc-4316-900b-ba2a1735c572	efbe9842-9837-4b26-9b40-3b836b70ef4d.rna_seq.augmented_star_gene_counts.tsv	6e1dbc4213fdc261f9165d31500b6df3	4243955	released
6ccb56f6-5ba4-4b2b-9c7f-d9f49ba8322e	ba7636e2-5c68-4aca-b482-0b925c0e77a9.rna_seq.augmented_star_gene_counts.tsv	bcf79a6a8b45952ca2dc0149a8a32f02	4248800	released
72cca833-05bf-4301-b0b8-dbe89ae2150a	d082d97b-68d7-46bf-a59b-01cf4e63dba7.rna_seq.augmented_star_gene_counts.tsv	a8dfbd57abc0f9b6ee74f547b9964ce4	4243766	released
b8750460-3746-431b-9348-0ea1d85489c5	107680ab-2433-422a-bd48-d55ee2401e7f.rna_seq.augmented_star_gene_counts.tsv	bf6609abb4d7b1835e6bdcaa8f818acb	4248862	released
2a9b2bbc-4c90-42f5-9f9b-0e1bfbe73f1d	7f666388-d969-4111-a750-e9c5cf46f726.rna_seq.augmented_star_gene_counts.tsv	6258361576852091b25af56ff1698386	4230028	released
53d89a3b-a21a-4dcb-a1e6-bd61900e5a31	0a547b9f-f67e-4fca-a29f-7f2ce079ea3a.rna_seq.augmented_star_gene_counts.tsv	2f236f05b3eb6e57125c14023846cde8	4246098	released
8c0c811d-ddf7-4c2a-b303-bfa35ac0e15f	7a35ca41-03bc-485b-8dfa-9a174ada6b24.rna_seq.augmented_star_gene_counts.tsv	9a4ca71260e2712d4e8ba80fe7885a1d	4231258	released
8b96995e-e22d-4e28-bae3-88960b58d929	f328f3e8-f75e-414a-901d-0bc79d212556.rna_seq.augmented_star_gene_counts.tsv	4e643c0b5fee4f7ce6342a355b632253	4254042	released
be6332eb-2abd-44a9-ae06-6f4a828ced22	d4990794-0297-4607-a99d-61a17af6d7c1.rna_seq.augmented_star_gene_counts.tsv	ea3001ed057c88676c13d3855f04b585	4247270	released
dba38894-729d-4765-9b05-35e08d552eac	5675612c-ffd7-47e3-bd7f-f14ee253c672.rna_seq.augmented_star_gene_counts.tsv	f8d9a098449aa8f2406979637627bbf7	4235765	released
317457ca-31e4-44e8-84e1-22a04b6976e0	f97f570f-5695-4973-8789-3af8d8afbcc0.rna_seq.augmented_star_gene_counts.tsv	4fa4f9f7ed2cc1ba7c35f38ed34f63b9	4245681	released
1b0cbf8b-f096-42a8-ae62-90576893dbaf	00f54652-691e-4446-869a-4dd51c236f56.rna_seq.augmented_star_gene_counts.tsv	b4023809383377948f95af84d0415883	4228757	released
6bff8094-15ca-4e0d-b7e7-e4495a7a1356	c6510895-2f60-48e3-9e57-f78391ac6fa7.rna_seq.augmented_star_gene_counts.tsv	ba9b046849d72dfabfda753f8c8441f3	4237560	released
7ce7da9f-2d5d-407a-ad2d-a3fb503fe9db	9bf119b0-2095-46be-83a9-cab025cf0d49.rna_seq.augmented_star_gene_counts.tsv	63af44bfa5a0f4d9522887ba250526d8	4246777	released
4cc991a9-55c3-45f6-9dff-9c81a34f4653	d454274d-bcc8-4022-8373-981ad85ee92a.rna_seq.augmented_star_gene_counts.tsv	b6ab5effb2da2390c9b879379fe1d0ec	4242637	released
6e187ff9-ee72-4365-8a91-99d9c232ee33	2a51bda3-fb5e-4eb6-bc86-e78dca8c4e2b.rna_seq.augmented_star_gene_counts.tsv	8698454e6762f21d4d65d496b7575fcc	4239738	released
40025d6f-6915-4e07-b707-0ea24c0295d6	9caabe4b-cf72-4c52-9d32-7504d916c014.rna_seq.augmented_star_gene_counts.tsv	ef1ade7550c08a82b173cb0db0839c69	4240139	released
88a9780d-9389-4b99-8006-670a9c4a9236	382ec263-3442-46d2-8ce7-112ec75d94d8.rna_seq.augmented_star_gene_counts.tsv	ab6e56ba5180357487a20588941e151c	4246180	released
2f33986d-9ccb-4f89-a685-8c4c0df24651	715fd3cc-39ae-4c54-a743-79559079d1e6.rna_seq.augmented_star_gene_counts.tsv	a18a3ce424814d1464d5f964f5090125	4235432	released
96ee4783-cdc5-4195-a03b-587bad43de7d	6085b6d7-336f-4408-85ff-b0b4e7c1dd3d.rna_seq.augmented_star_gene_counts.tsv	d2ea45a82faaf93bf0cd90db17b6762b	4241852	released
e5875e44-a8ac-4f4e-a850-e20688fe9d56	587bd689-9a0f-48b2-9a7d-28bd89e1b6ad.rna_seq.augmented_star_gene_counts.tsv	e9b941557f741cac96cad8f5c092bb2c	4233224	released
e04f6c23-4786-4aaa-9577-4ccefaef4cad	38272f63-94e2-464a-9cd1-d7fa3530b8b1.rna_seq.augmented_star_gene_counts.tsv	ed54388aef8930de25269554d96be16e	4249444	released
c2bc9dde-1d5e-4c04-907b-89175d700dab	f7e22c79-23ad-4fc6-b625-ec8d40131d3b.rna_seq.augmented_star_gene_counts.tsv	1122f7a2bdabe1c3f941860a4186d609	4237764	released
fc92e3c8-3277-42e6-ae1c-1be9eb933f4d	fbc34a61-f35f-491b-a610-755582447f66.rna_seq.augmented_star_gene_counts.tsv	2d5201fc4657fe34f6920bd62d141290	4235571	released
8e0cb588-0d2d-474f-992a-324e1324860a	545c47b0-6b0f-4048-ab07-0789d595fa94.rna_seq.augmented_star_gene_counts.tsv	a04bde8c855b19bda33e695202c3f39f	4244283	released
ebd3a274-2e2b-475b-a32d-b09f0fe56791	35289859-058f-47f9-b2ad-b307bb2b73d0.rna_seq.augmented_star_gene_counts.tsv	c2981b49dcbbb5f1abbb6a9349aa9b10	4244951	released
086fd61c-17cb-4837-9489-90fb7887ea62	b54f33a6-65c1-456a-bc86-018a6ac926a7.rna_seq.augmented_star_gene_counts.tsv	be4b33a6fa20c23e6b8bbfb98247cf1a	4248135	released
a06414d2-981e-4ddb-b34b-af5d504d606f	eaeaf841-34f6-4bd8-bd7a-c653ffc73fd7.rna_seq.augmented_star_gene_counts.tsv	bb3dadd5f96be1795e2ecf143198b425	4240989	released
a66086a1-28fa-4458-b9d8-90af78b3d075	c920d46d-7650-4d8f-b2dd-9352e7f03678.rna_seq.augmented_star_gene_counts.tsv	e1d147bb9b5a42d9a81e593d06471745	4238859	released
3c93a3a8-2cee-4381-8b96-2d9de5aee879	47f923de-addc-4014-9b5c-cd4184933ec3.rna_seq.augmented_star_gene_counts.tsv	1686fe30e050c8ef55095ca38f8302c0	4244062	released
ecec22cc-146b-424f-966a-d0fe923db4a8	2d80424e-06d0-4fd9-872b-d5207fff8762.rna_seq.augmented_star_gene_counts.tsv	0277e90d130d7c99327ce885d20097bb	4233026	released
8a321a18-2fc8-4376-b746-d717fe87ddba	083109fa-f45d-4c3d-8aea-cb609e9efb02.rna_seq.augmented_star_gene_counts.tsv	cc6bbd621064880e92233fb76d00f186	4247841	released
17f377af-e2b8-4be8-97bf-697cbd183e71	9f972b99-91b4-4b27-b281-4aabbf2c0cf5.rna_seq.augmented_star_gene_counts.tsv	2330f9ee3e35cf456de1f63c0ced6617	4217821	released
51a407d3-94d0-45d1-978f-c44a6807c811	476a249d-6cc1-469a-8638-1d44a2822a7b.rna_seq.augmented_star_gene_counts.tsv	b858a548b6601cc6c9ce1bd0c6e48d2b	4218329	released
e6aef415-d647-4483-ac5e-46f138add25b	69c1ba64-b5f8-4a80-b081-1aa83b273d88.rna_seq.augmented_star_gene_counts.tsv	1239cbad5ee9d177aa6ac57e7718c6d9	4217251	released
2c6e578e-42ed-44bd-b3a6-5331af458c8d	9da2fda3-2abd-405d-b918-9808b580f849.rna_seq.augmented_star_gene_counts.tsv	c620d55bc50a393d5a902cea65817372	4220222	released
36cce5e5-9547-4663-98cb-252f944ad430	7e3073c9-e3d4-4a08-89b4-24528e04804e.rna_seq.augmented_star_gene_counts.tsv	6b4f02140a787306398e70122a773f75	4234389	released
eb31841c-05d7-482f-9343-4eadd4d35e34	6f73a012-899f-46a6-963f-4c04a3c6af2b.rna_seq.augmented_star_gene_counts.tsv	5fa3bb61d6884ba8f7ef37babb6bf460	4215365	released
84b90c6c-0e22-4a33-b468-09a0150b14d0	a3c64be0-748b-4709-8591-44b82b0db328.rna_seq.augmented_star_gene_counts.tsv	617abf269393dc8648e5c08055e0ac67	4218676	released
51c56282-5a22-40dd-b9af-716ead40a6e4	70df5df0-50b6-4aae-a162-cc99ae687418.rna_seq.augmented_star_gene_counts.tsv	750d574c1cd927e3db70d8afe8c85380	4213870	released
51e22ac3-2d1e-403d-84aa-fb1e731c7d22	8a602089-2afc-49de-9fb7-e2476af3a59a.rna_seq.augmented_star_gene_counts.tsv	32617ec9dfd2aa33ebe4cd659cb11393	4224005	released
1a629b46-3e82-43dc-9f3b-6b3a5e85a314	c84c0a5d-40be-4488-b16a-f17076fbaa51.rna_seq.augmented_star_gene_counts.tsv	6796c215b6a9fd1ba481c1e120171cc8	4218246	released
0b981f00-49dd-414e-abfc-85c2e781c798	9189b3b3-9331-4b1a-8abd-dc5f37af919d.rna_seq.augmented_star_gene_counts.tsv	edcdfc0db264bb659be9997674b1e5fb	4209905	released
7554f720-0fac-4c8c-999d-fc4887f0aa3a	e8789595-7a45-497f-8d41-ef297d9b3378.rna_seq.augmented_star_gene_counts.tsv	d26915c3a9c371027c8762bc00e6f393	4216494	released
80cadd85-b664-4033-a38f-d720a69af64f	ca667d02-0c68-4ece-8ede-a81413a629a5.rna_seq.augmented_star_gene_counts.tsv	a82c42d6e868d56c42504b2717f0699b	4235373	released
6110f928-4c13-4f8e-8103-099d9c1cc0c3	e19310ac-8dda-4550-8f1e-6c393edac919.rna_seq.augmented_star_gene_counts.tsv	db868c79b06e3243e99df2341e4cecf1	4233765	released
